20100315,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3
20100614,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4
20100913,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4
20101213,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4
20110314,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4
20110613,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5
20110919,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5
20111219,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5
20120319,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5
20120618,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6
20120917,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6
20121217,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6
20130318,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6
20130617,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7
20130916,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7
20131216,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7
20140317,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7
20140616,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8
20140915,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8
20141215,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8
20150316,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8
20150615,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9
20150914,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9
20151214,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9
20160314,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9
20160613,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0
20160919,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0
20161219,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0
20170313,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0
20170619,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1
20170918,IU7,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1
20171218,IZ7,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1
20180319,IH8,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1
20180618,IM8,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2
20180917,IU8,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2
20181217,IZ8,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2
20190318,IH9,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2
20190617,IM9,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3
20190916,IU9,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3
20191216,IZ9,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3
20200316,IH0,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3
20200615,IM0,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4
20200914,IU0,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4
20201214,IZ0,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4
20210315,IH1,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4
20210614,IM1,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5
20210913,IU1,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5
20211213,IZ1,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5
20220314,IH2,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5
20220613,IM2,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6
20220919,IU2,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6
20221219,IZ2,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6
20230313,IH3,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6
20230619,IM3,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7
20230918,IU3,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7
20231218,IZ3,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7
20240318,IH4,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7
20240617,IM4,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8
20240916,IU4,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8
20241216,IZ4,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8
20250317,IH5,IM5,IU5,IZ5,IH6,IM6,IU6,IZ6,IH7,IM7,IU7,IZ7,IH8,IM8,IU8,IZ8
